计数,名称,内容,位置 X,位置 Y,位置 Z,直径,中心 X,中心 Y,中心 Z
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11438.8873,5453.4247,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;丙},10877.6139,5577.1861,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.92},11185.0532,3680.5725,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.25},10680.8438,4487.7352,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11068.6886,5427.3446,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},11141.0288,5130.5073,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.15},11410.3650,5464.1152,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11236.7803,3671.0998,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11175.0349,4696.7952,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},9651.7158,2326.2407,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.31},9618.6549,2343.3447,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},7597.9138,3906.1129,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠4°},9616.2619,2327.9903,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.22},8619.6210,2821.5213,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9691.6749,2821.4091,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.32},7632.4478,4913.4042,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},8618.7305,2801.0284,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},7637.2177,3916.0279,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;2.39},11867.4396,5901.6003,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-677.80},11999.0331,4386.9298,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.49},11652.5444,5406.5484,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},11914.5807,5664.6410,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12070.4439,5004.9743,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.86},7600.3085,3926.3615,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.20},12029.5232,4792.3672,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.65},12017.5047,5014.6465,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠22°},12017.5048,4997.1465,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7°},11867.4396,5884.1003,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠17°},11652.5444,5389.0484,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠18°},11630.2770,5135.1124,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},10679.3870,4474.1335,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠16°},10690.6953,3940.6343,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},11016.0624,5420.6062,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠15°},11154.6692,5562.5336,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠15°},11629.5739,4319.4402,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14667.0541,4981.5133,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.88},14618.4674,5274.8055,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.05},14621.0750,4742.3814,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.06},14622.8875,4990.2632,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},11639.6309,3609.1475,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},11637.2167,3935.9412,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},14668.8770,5271.1319,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.18},14620.4915,5700.1446,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.21},10755.2561,2477.8144,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10783.7067,2468.1330,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;0.32},10141.5510,5467.0870,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10542.3841,5633.1250,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10729.2704,3712.1348,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.90},10692.2268,3952.0416,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.76},10701.4181,3440.5510,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.84},10692.3938,3722.5209,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10165.2389,5136.7304,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},10755.2562,2460.3144,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},10111.5200,5127.8096,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},11185.0532,3663.0725,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠15°},10692.3939,3705.0209,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.35},9641.5206,5480.8045,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.69},10111.5199,5145.3096,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},10141.5510,5449.5870,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},9641.5207,5463.3045,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.37},9590.5296,1725.3306,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},11666.4512,5763.1329,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},11006.6223,2265.4674,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},9988.1754,4637.3819,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},11514.3222,5430.6459,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},14956.2137,4992.1133,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},10537.6422,4360.6438,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},14937.8019,5282.1290,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},14943.7239,5128.4853,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},14998.8564,5359.3618,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},12236.7097,3472.0898,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},12300.9066,3176.0596,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},10708.8488,2604.4363,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},11906.5230,3718.1056,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},14792.6481,5576.8150,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},14959.6783,5433.3229,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11206.1428,5523.5686,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},14795.8745,5513.3730,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11275.5108,5698.0733,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},11889.1456,5915.5415,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},11149.6232,5013.9041,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},11023.9489,5252.3637,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},11478.8567,5121.4708,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},11495.8131,4998.0905,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11689.4470,5547.1641,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},11724.4914,5384.5620,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},10664.7964,4804.8904,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},10363.7443,5622.2128,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11458.3507,5648.0693,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},10156.4185,4923.2081,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},10338.4329,5181.6121,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},10289.1936,4631.3959,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},10725.9369,4162.2993,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},12877.3792,5534.9867,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},9958.8808,5526.5097,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},8401.9350,2172.9488,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},8425.7481,1875.1582,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},7938.9081,1690.7786,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},8303.1126,1819.9344,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},12695.4610,4680.0987,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},12150.9060,4973.0670,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},12526.3869,4419.2060,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},12720.8761,4839.5537,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},8194.2628,1728.0152,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-150},4107.7950,5138.3730,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},6219.3478,4942.6538,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},6289.9340,4444.2401,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},4134.9855,4937.5077,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},7678.9198,2596.7767,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},8310.4646,2295.2394,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},6528.2602,4404.1079,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},7201.7532,3467.5371,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},12173.4243,5177.0697,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},12239.4968,5266.4687,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},11924.8536,4868.6130,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},11953.7820,4975.1686,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},12310.1918,5538.5578,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},11920.2757,4687.5435,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},11925.7777,5526.5771,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},11995.1384,5647.7901,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},11920.4169,4517.2621,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},12613.9607,4472.4352,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},12346.0398,4159.5373,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},12415.8046,4650.1563,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},12434.1870,4560.3717,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},12151.0669,5092.1124,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},12082.9527,5603.2949,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},11884.7621,4003.9020,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},11921.9410,4290.2989,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},7971.2475,3362.1229,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},8287.5507,4512.6838,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},7025.0390,4607.0004,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},7682.5970,5004.1142,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},8490.8924,3101.1894,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},9051.1124,3612.2999,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},8363.8123,4284.9622,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},8407.6707,3429.5296,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},8899.4456,5366.0279,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},8217.0250,2753.6832,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},8614.0086,3784.1455,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},9235.7488,2107.2817,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},8696.1776,1965.1527,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},7418.4979,4271.5258,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},8751.6272,4281.8993,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},8729.5951,4039.5144,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},8398.8345,4060.4913,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},7776.9138,4456.8775,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},9897.1702,1855.6984,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},10182.4617,3055.8674,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},6944.5128,5047.8886,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.74},10020.5434,4590.0001,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-426.24},10012.8605,4574.2005,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.79},10035.5836,4659.3953,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-409.11},10039.0340,4648.3007,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},9743.1684,2949.4941,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},9536.2900,4483.8822,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},9777.2260,4369.0200,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},8947.8595,4152.1423,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},9577.6610,5374.5366,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},9730.3848,3591.2577,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},9175.7331,3361.6406,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},9561.4482,4241.1657,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},9383.6116,3697.9151,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},10642.5161,2905.4613,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},11042.6285,5110.6252,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},14570.6076,5074.0722,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},11770.1070,5090.1448,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},9311.7867,2798.5614,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},9658.4953,2381.8620,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},13938.8113,5599.6814,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},9109.0327,2978.9671,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},14690.4305,5259.8935,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},11311.7596,4859.4804,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11779.2678,5469.2502,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},11470.5800,4880.1497,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},11361.8226,5018.8882,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},13951.3656,5414.1770,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},14807.8602,5422.9976,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},11872.6451,5564.5081,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},13301.2906,5502.4188,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},8558.7216,4030.0148,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},7992.2489,5033.3766,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},8764.8431,2599.0521,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},9325.8782,4570.6519,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},8074.4542,4384.7562,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},9116.1310,2128.3132,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},7499.6659,3662.2992,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},9344.9266,2502.4189,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},9590.0208,4933.3432,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},7929.7270,4148.0721,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},8050.7905,4160.6897,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},10146.8237,2777.0706,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},9715.9498,2020.8492,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},9215.7626,1924.3714,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},10113.3407,2473.5046,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},9899.2042,2382.1837,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},8946.9651,2045.6492,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},7197.5414,3749.2302,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},13989.5366,3190.2118,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},14699.1729,4066.5140,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},14050.6189,2434.2531,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},13864.6852,3628.8877,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},14342.5572,3431.2617,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},14452.1544,3183.9296,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},14636.7057,3866.0984,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},14595.1586,3691.4759,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},13949.0736,2621.4085,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},13303.9064,3906.6531,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},12830.4324,2202.8329,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},4597.7324,4746.4972,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},3940.9804,3995.0218,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},13014.9693,2285.7305,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},13615.6771,2527.9865,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},12535.5096,2465.7182,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},12787.3632,2327.2689,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},13222.9127,4720.7231,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},13850.1807,4532.6459,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},13810.5330,4288.8178,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},13029.0092,4060.7936,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},14259.3194,3989.7148,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},13860.6523,4128.4162,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},12875.4812,4370.3911,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},13816.8330,4413.1878,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},13459.9344,3723.6680,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},14870.2464,2734.6556,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},14770.0667,2403.2192,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},14386.9088,2900.7249,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},14948.2503,2949.4646,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},15030.1502,3151.9355,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},12780.8080,3749.8767,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},12899.2158,3409.0269,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},13933.8734,3379.4512,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},6751.6133,4819.8964,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6678.5647,4980.4503,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.28},10089.8551,3925.3865,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10121.1773,3913.2675,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;火侵},6452.3642,5309.8480,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;火侵},7651.8576,5296.2555,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.36},6751.6133,4837.3964,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},6780.7891,4826.2374,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},10176.2741,2935.2305,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.96},9623.7453,3806.9430,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.47},9627.9905,3898.2311,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},9625.9734,1718.8842,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.19},9639.8599,2835.4353,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.96},10169.4222,2597.6754,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.83},10147.5641,2943.1524,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.55},9797.2781,4697.6608,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},9830.3915,4686.6809,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},11828.0428,5682.4515,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},12591.2257,5377.3784,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},11161.4659,4419.1036,0.0000,,,,
